Wall time,Step,Value
1748301018.6110961,318464,-1.3699324131011963
1748301019.213712,319488,-1.3683233261108398
1748301019.816255,320512,-1.3682117462158203
1748301020.416928,321536,-1.3670339584350586
1748301021.020818,322560,-1.3640961647033691
1748301021.620159,323584,-1.3623322248458862
1748301022.221247,324608,-1.3588762283325195
1748301022.827774,325632,-1.3525183200836182
1748301023.432341,326656,-1.3490790128707886
1748301024.027466,327680,-1.3469936847686768
1748301024.624943,328704,-1.344156265258789
1748301025.231437,329728,-1.3406867980957031
1748301025.828424,330752,-1.3359465599060059
1748301026.4317818,331776,-1.332602620124817
1748301027.03718,332800,-1.3320285081863403
1748301027.63837,333824,-1.3306292295455933
1748301028.23974,334848,-1.3267465829849243
1748301028.843615,335872,-1.3217926025390625
1748301029.4551702,336896,-1.3201508522033691
1748301030.058341,337920,-1.31901216506958
1748301030.6581361,338944,-1.318973183631897
1748301031.261339,339968,-1.315846562385559
1748301031.86428,340992,-1.3134675025939941
1748301032.45995,342016,-1.3134312629699707
1748301033.060371,343040,-1.3140934705734253
1748301033.66638,344064,-1.313113808631897
1748301034.26922,345088,-1.3118020296096802
1748301034.871037,346112,-1.3103821277618408
1748301035.47731,347136,-1.3081822395324707
1748301036.074743,348160,-1.3097378015518188
1748301036.6764941,349184,-1.3106671571731567
1748301037.282933,350208,-1.310050129890442
1748301037.894857,351232,-1.3109278678894043
1748301038.50428,352256,-1.308241605758667
1748301039.139643,353280,-1.3022443056106567
1748301039.757716,354304,-1.2998435497283936
1748301040.356276,355328,-1.3005777597427368
1748301040.9548109,356352,-1.3008984327316284
1748301041.564262,357376,-1.297057032585144
1748301042.169471,358400,-1.291977047920227
1748301042.774514,359424,-1.2908120155334473
1748301043.378504,360448,-1.2901626825332642
1748301043.983126,361472,-1.2918140888214111
1748301044.5869749,362496,-1.2905086278915405
1748301045.188583,363520,-1.2870674133300781
1748301045.7970402,364544,-1.2870714664459229
1748301046.39152,365568,-1.2912851572036743
1748301047.0063128,366592,-1.2959930896759033
1748301047.609879,367616,-1.2958170175552368
1748301048.20936,368640,-1.2979265451431274
1748301048.811639,369664,-1.3031145334243774
1748301049.417281,370688,-1.3050856590270996
1748301050.023082,371712,-1.3033626079559326
1748301050.631707,372736,-1.3017748594284058
1748301051.232049,373760,-1.2987544536590576
1748301051.8376052,374784,-1.2953431606292725
1748301052.4378839,375808,-1.2932778596878052
1748301053.0406651,376832,-1.2915669679641724
1748301053.640584,377856,-1.2908860445022583
1748301054.2434938,378880,-1.2919518947601318
1748301054.8495092,379904,-1.2957653999328613
1748301055.45364,380928,-1.2945847511291504
1748301056.054312,381952,-1.2890852689743042
1748301056.654031,382976,-1.2830777168273926
1748301057.251324,384000,-1.2775825262069702
1748301057.851142,385024,-1.2743868827819824
1748301058.4515111,386048,-1.2712115049362183
1748301059.050231,387072,-1.2689452171325684
1748301059.678963,388096,-1.2661919593811035
1748301060.285835,389120,-1.2651067972183228
1748301060.877184,390144,-1.2635712623596191
1748301061.4802492,391168,-1.2600797414779663
1748301062.0886972,392192,-1.260257363319397
